vehicle ID,pixel location x,pixel location y,Pixel width,Pixel length
53472,1913,902,45,134
56682,1818.75,1956.86,63,125
54523,1867.84,1181.59,58,70
57006,1907.4,946.924,56,124
53626,1798.52,856.77,51,58
52973,1848.12,797.936,41,47
56657,1908,782.5,27,40
51419,2163.8,708.4,56,68
52652,1798.45,619.85,42,47
52078,1850,601.774,27,35
50995,1834.63,378.111,29,41
56911,1837.55,236.221,70,75
57090,1790.93,204.72,23,23
53472,1913,893,45,133
56682,1819,1935,55,119
54523,1868.11,1171.6,65,71
57006,1906.93,940.529,57,112
53626,1798.35,847.624,52,59
52973,1847.37,791.133,44,48
56657,1908,777,27,43
51419,2166.75,703.859,58,69
52652,1799,614,29,41
52078,1849.6,595.387,27,35
50995,1832.5,374,38,41
56911,1838,234.615,71,78
57090,1789.49,201.815,22,23
53472,1913,886,45,132
56682,1820,1913.5,53,116
54523,1862.05,1157.61,54,65
57006,1909.56,936.555,54,104
53626,1798.52,839.272,52,57
52973,1845.8,784.1,47,49
56657,1907.5,769,28,39
51419,2168.93,697.956,60,69
52652,1799,606.5,29,40
52078,1849.28,589.229,26,34
50995,1834.39,368.911,27,39
56911,1837.95,233.163,71,80
57090,1789.37,198.606,24,24
53472,1913,877,45,131
56682,1819.82,1891.57,57,118
54523,1860.66,1146.13,50,65
57006,1909.36,933.376,52,97
53626,1798.53,829.707,48,58
52973,1847.2,775.9,43,50
56657,1907.5,762,28,39
51419,2172.19,693.461,62,70
52652,1798.03,599.118,39,45
52078,1848.85,582.167,24,30
50995,1834.34,364.359,26,38
56911,1829.04,222.988,81,81
57090,1790.5,196,16,19
53472,1913,870,45,130
56682,1820.24,1870.54,56,116
54523,1862.55,1137.63,42,64
57006,1909.62,933.358,51,97
53626,1797.71,821.629,55,57
52973,1844.98,768.749,35,45
56657,1907.01,756.75,31,44
51419,2175.48,687.97,62,69
52652,1797.89,592.861,33,42
52078,1848.86,577.031,25,31
50995,1833.82,360.354,27,39
56911,1830.6,219.2,79,77
57090,1790,192.5,15,20
53472,1913,866,45,129
56682,1820,1850,53,113
54523,1864.95,1128.26,53,68
57006,1909.47,934.069,50,91
53626,1795.5,810,32,47
52973,1848.1,760.99,29,43
56657,1907,749.5,29,40
51419,2179.13,682.707,63,68
52652,1798,585.5,27,38
52078,1846,570,32,31
50995,1832.83,355.022,27,37
56911,1828.4,216.051,80,79
57090,1788.79,188.983,23,23
53472,1913,862,45,128
56682,1820.65,1829.55,54,114
54523,1861.78,1116.43,40,64
57006,1909.32,930.043,50,99
53626,1795.5,801.5,30,48
52973,1847.36,753.966,28,43
56657,1905,741.5,25,38
51419,2181.89,678.012,65,69
52652,1798,579.5,27,38
52078,1848.36,564.859,24,31
50995,1832.55,350.85,28,38
56911,1827.51,212.56,82,81
57090,1788.24,185.435,24,24
53472,1913,856,45,127
56682,1821,1809.5,51,110
54523,1863.07,1107.5,47,66
57006,1910.47,926.318,56,110
53626,1797.15,796.479,53,52
52973,1847.1,747.016,27,43
56657,1904.11,734.347,28,40
51419,2184.5,673.5,67,67
52652,1798,573.5,27,38
52078,1847,559,19,25
50995,1832.49,346.716,28,38
56911,1828.12,208.476,80,80
57090,1788.61,182.149,20,21
53472,1912,849,45,126
56682,1821.04,1789.07,55,111
54523,1860,1095.5,33,58
57006,1909.72,922.678,54,116
53626,1796.91,786.715,51,57
52973,1846.5,739.5,24,40
56657,1904.08,727.712,32,41
51419,2188.75,667.75,67,67
52652,1798,567,27,39
52078,1846.5,553,18,25
50995,1831.95,343.176,28,39
56911,1823.96,211.182,49,67
57090,1787.91,178.647,21,22
53472,1912,841,45,125
56682,1820.5,1769,52,107
54523,1862.33,1087.71,52,66
57006,1908.23,908.827,52,104
53626,1795.5,776.5,30,48
52973,1846.5,732.5,24,40
56657,1904,722,25,37
51419,2191.72,662.04,64,69
52652,1798.5,560,28,37
52078,1844.7,546.9,31,31
50995,1831.77,337.548,28,38
56911,1828.73,201.818,79,79
57090,1789,175.5,15,18
53472,1912,835,45,124
56682,1821.78,1749.81,58,111
54523,1861.16,1076.03,41,61
57006,1906.34,885.587,48,73
53626,1795.5,768,30,47
52973,1846.78,725.352,28,42
56657,1903.26,714.945,27,39
51419,2195.28,657.024,64,67
52652,1798.1,552.981,36,41
52078,1846,542,19,25
50995,1831.66,333.545,27,36
56911,1831.62,200.552,74,74
57090,1789,172.5,15,18
53472,1912,829,45,123
57389,1800.96,2015.03,67,129
56682,1821.36,1730.94,54,107
54523,1858,1065.5,31,56
57006,1905.86,877.564,47,72
53626,1796.45,762.363,53,57
52973,1846.14,718.373,28,42
56657,1903,708.5,25,36
51419,2198.7,651.533,61,69
52652,1798.5,547.5,28,36
52078,1845.5,535.5,18,24
50995,1830.85,329.965,25,37
56911,1825.96,196.912,81,81
57090,1788,169.5,15,18
53472,1912,825,45,122
57389,1801.86,1990.95,63,125
56682,1822,1709,49,111
54523,1858.7,1056.47,38,60
57006,1904.65,870.521,46,72
53626,1795.5,752,30,47
52973,1846,711.5,23,40
56657,1901.79,701.921,30,39
51419,2202.17,646.797,61,68
52652,1798.2,540.9,34,41
52078,1846.08,530.513,23,30
50995,1830.72,325.932,25,37
56911,1827.24,193.904,79,77
57090,1788,166.5,15,18
53472,1912,824,45,121
57389,1801.68,1966.91,66,126
56682,1822,1693,49,107
54523,1859.5,1047.5,48,62
57006,1902.89,862.32,43,70
53626,1796.73,746.154,52,56
52973,1846,703.5,23,38
56657,1902.32,695.387,27,38
51419,2206.4,641.2,58,68
52652,1797.92,533.94,35,39
52078,1846.88,524.954,23,29
50995,1831.25,321.289,26,37
56911,1829.26,190.38,74,74
57090,1788,163.5,15,18
53472,1912,822,45,120
57389,1801.23,1944.47,65,122
56682,1821.5,1675.5,50,104
54523,1857.11,1037.37,39,59
57006,1901.86,855.309,43,70
53626,1797.38,737.97,50,55
52973,1846,697,23,37
56657,1901.33,688.804,32,40
51419,2209.37,636.079,56,68
52652,1796.75,528.25,39,42
52078,1845.81,519.865,22,29
50995,1830.89,317.428,25,36
56911,1832.66,189.532,65,66
57090,1787,160,15,19
53472,1912,817,45,119
57389,1800.91,1920.92,65,120
56682,1822.95,1657.3,57,106
54523,1857,1028.5,33,56
57006,1900.69,847.585,40,70
53626,1796.4,729.981,52,55
52973,1845.89,689.874,27,39
56657,1900.89,682.851,31,39
51419,2211.84,630.897,56,69
52652,1796.76,522.541,34,40
52078,1845.91,514.101,23,29
50995,1829.93,313.305,27,37
56911,1832.2,187.213,65,67
57090,1785.7,157.4,22,22
53472,1912,811,45,118
57389,1800.5,1897.76,64,119
56682,1823,1638.99,51,101
54523,1860.01,1020.71,47,62
57006,1900.04,839.936,41,69
53626,1796,719.5,29,44
52973,1845.8,683.39,27,40
56657,1900.95,676.388,27,38
51419,2214.8,625.9,56,68
52652,1797,517,25,37
52078,1843.95,508.176,25,26
50995,1829.58,309.784,27,36
56911,1828.76,183.363,73,73
57090,1784.9,154.3,25,23
53472,1912,809,45,117
57389,1800.21,1875.49,62,118
56682,1822.7,1620.96,54,101
54523,1856,1009.5,31,54
57006,1899.39,833.513,40,70
53626,1795.38,712.66,33,49
52973,1845.03,676.71,31,40
56657,1900.25,670.35,27,38
51419,2218.13,620.835,53,67
52652,1797.5,510.5,26,36
52078,1844,503,17,23
50995,1829.19,305.732,27,37
56911,1828,179.5,73,72
57090,1786,151,15,17
53472,1912,805,45,116
57389,1799.46,1854.24,62,116
56682,1823.73,1604.93,55,103
54523,1856.32,1000.21,35,58
57006,1899.06,825.684,41,70
53626,1797.51,707.401,50,54
52973,1844.87,669.943,27,39
56657,1900,664,25,35
51419,2221.15,616.3,53,66
52078,1844.72,498.494,22,28
52652,1795.9,504.741,39,41
50995,1827.59,301.838,30,37
56911,1831.02,178.596,65,68
57090,1786.75,149.25,19,23
53472,1912,804,45,115
57389,1800.87,1832.86,65,114
56682,1822.5,1588.5,48,100
54523,1856.72,991.216,38,57
57006,1898.36,818.91,40,69
53626,1796.71,699.726,47,53
52973,1844.5,663.5,24,38
56657,1899.02,657.768,29,37
51419,2223.3,611.9,52,65
52078,1844.05,493.393,21,28
52652,1795.74,498.076,35,40
50995,1828.21,297.699,26,36
56911,1831.27,175.67,66,70
57090,1784.31,144.843,21,21
53472,1911,797,45,114
57389,1799.62,1811.23,60,111
56682,1822.93,1570.46,51,98
54523,1855.5,981.5,32,52
57006,1897.94,811.453,39,68
53626,1796.28,692.368,48,53
52973,1844.46,656.465,26,38
56657,1899,652,25,35
51419,2226.72,606.084,51,63
52078,1844.23,487.679,23,28
52652,1795.58,492.342,29,36
50995,1827.98,294.238,27,37
56911,1830.57,170.628,66,66
57090,1786.12,142.923,18,23
53472,1911,789,45,113
57389,1800.5,1791.5,54,108
56682,1825.82,1553.87,54,99
54523,1857,974.5,31,54
57006,1902.53,809.817,46,77
53626,1798.03,685.729,47,52
52973,1846.5,651,24,37
56657,1900.5,647,24,35
51419,2230.28,603.367,53,61
52078,1844.5,483,18,23
52652,1797.5,488.5,24,36
50995,1829.39,291.438,26,36
56911,1832.44,169.629,66,68
53472,1912,784,45,112
57389,1800.3,1770.04,57,107
56682,1825.5,1537.5,46,92
54523,1858.24,966.54,45,58
57006,1901.82,797.749,45,67
53626,1798.47,677.933,44,53
52973,1846,644.5,31,40
56657,1900.09,640.185,27,37
51419,2230.5,602,44,51
52078,1845,477.5,17,22
52652,1797.73,481.593,33,38
50995,1828.71,287.852,27,37
56911,1830.7,167.247,64,68
53472,1912,776,45,111
57389,1799,1750,53,103
56682,1826.13,1521.08,52,93
54523,1856,956.5,29,52
57006,1901.4,791.19,44,68
53626,1798.83,670.548,43,52
52973,1846.29,637.885,25,37
56657,1899.66,634.482,28,36
51419,2233,599,41,46
52078,1845.18,473.198,21,27
52652,1797.73,476.154,32,36
50995,1828.59,283.984,27,37
56911,1829.45,163.85,68,70
53472,1912,775,45,110
57389,1799.62,1729.32,60,106
56682,1826.55,1505.16,52,94
54523,1855.93,948.193,35,55
57006,1900.67,783.854,44,67
53626,1798.84,663.908,45,51
52973,1845.59,631.973,26,39
56657,1899.5,628.5,24,34
51419,2234.56,596.108,39,43
52078,1844.45,468.324,22,28
52652,1798,471.5,25,32
50995,1828.63,279.967,22,35
56911,1830.77,161.788,65,68
53472,1912,772,45,109
57389,1799,1709.5,53,100
56682,1825.79,1489.27,50,93
54523,1856.93,940.348,51,59
57006,1897.39,777.64,52,70
53626,1798.6,656.86,44,52
52973,1845,625.5,23,36
56657,1898.24,622.376,28,36
51419,2235.47,591.985,34,36
52078,1844.31,463.33,21,27
52652,1797.92,464.906,33,37
50995,1828.14,276.898,23,35
56911,1829.88,159.39,63,66
53472,1911,766,45,108
57389,1799.51,1689.94,56,103
56682,1827.36,1474.11,58,95
54523,1854.64,930.419,35,52
57006,1897.2,769.587,39,66
53626,1797.5,647,28,43
52973,1845,619,23,35
56657,1897.84,616.833,26,35
51419,2236.9,589.7,25,28
52078,1844.06,458.242,21,27
52652,1798,460.5,25,34
50995,1827.35,272.358,24,34
56911,1829.75,157.422,63,68
53472,1911,759,45,107
57389,1798.47,1669.53,68,106
56682,1826.94,1458.06,49,91
54523,1853.87,922.432,33,52
57006,1896.95,762.823,39,65
53626,1797,640,27,43
52973,1844.66,612.792,28,38
56657,1897.5,611,24,33
52078,1843.91,453.709,23,29
52652,1795.22,454.46,40,40
50995,1826.79,269.23,26,35
56911,1829.43,153.837,63,67
53472,1911,754,45,106
57389,1801.37,1651.46,61,102
56682,1827,1442,45,85
54523,1853.5,914,30,51
57006,1897.19,756.219,40,65
53626,1796.5,633,26,41
52973,1844.44,606.711,30,38
56657,1897.1,604.865,27,35
52078,1843,448.5,17,22
52652,1797.03,449.162,31,36
50995,1826.74,264.835,27,34
56911,1829.19,151.462,62,66
53472,1910,747,45,105
57389,1804.5,1633.5,64,98
56682,1828.31,1428.14,54,91
54523,1854,906,29,51
57006,1896.1,749.437,39,66
53626,1796,625.5,27,42
56657,1896.68,599.221,27,34
52973,1844.09,600.391,27,36
52078,1842,442.5,17,22
52652,1796.57,443.078,36,37
50995,1826.19,261.055,25,35
56911,1828.58,147.885,62,65
53472,1910,743,45,104
57389,1804.5,1614.5,64,94
56682,1826.43,1411.95,46,85
54523,1854,897.5,29,50
57006,1896.73,742.267,41,64
53626,1796,618.5,27,42
56657,1896.25,592.705,28,34
52973,1843.99,594.352,27,36
52078,1842.92,438.486,21,28
52652,1796.27,437.559,32,36
50995,1825.71,257.703,25,34
56911,1827.43,144.837,62,65
53472,1909,735,45,103
58053,1875.77,2054.84,90,210
57389,1798,1595,51,93
56682,1828.22,1398.22,53,89
54523,1855.76,890.813,42,57
57006,1898.67,736.073,48,67
53626,1796,612,27,43
56657,1895.21,587.162,29,35
52973,1843.12,588.23,29,37
52078,1842.05,434.709,21,28
52652,1796.31,433.153,32,38
50995,1825.28,254.703,25,35
56911,1827.44,142.144,62,66
53472,1908,728,45,102
58053,1875.63,2045.84,90,228
57389,1798,1577.5,51,94
56682,1828.68,1384.75,51,86
54523,1855.04,883.393,49,58
57006,1897.47,729.587,46,66
53626,1796,605.5,27,42
56657,1894.59,581.738,29,34
52973,1843.14,582.135,30,37
52078,1839.71,428.226,25,25
52652,1796.5,428.5,22,34
50995,1825,251.684,25,36
56911,1825.85,138.05,65,67
53472,1908,720,45,101
58053,1874.12,2037.79,97,246
57389,1797.86,1559.93,52,93
56682,1829.59,1371.54,50,86
54523,1853.9,874.967,51,57
57006,1892.13,722.929,63,67
53626,1796,599,27,41
56657,1894.57,577.658,28,38
52973,1841.7,576.6,32,38
52078,1841.14,424.392,19,26
52652,1795.95,424.879,33,39
50995,1824.44,247.712,25,35
56911,1826.65,137.688,62,66
53472,1907,714,45,100
58053,1874.04,2028.65,93,264
57389,1798,1542,49,91
56682,1828.29,1357.1,48,85
54523,1854.77,866.788,46,56
57006,1892.05,716.479,57,66
53626,1797.18,593.652,39,49
56657,1891.84,570.582,32,36
52973,1842,570,23,33
52078,1840.91,420.209,21,27
52652,1794.9,416.7,33,37
50995,1824.44,243.855,24,33
56911,1825.86,134.465,61,66
53472,1907,707,45,99
58053,1873.78,2019.76,87,280
57389,1798,1524,49,89
56682,1829.57,1341.63,52,88
54523,1851.92,856.943,31,51
57006,1892.63,710.503,51,66
53626,1797.04,585.473,35,46
56657,1891.05,565.15,33,35
52973,1842.5,564,22,33
52078,1840.91,414.923,21,27
52652,1796.19,412.962,26,35
50995,1824.23,239.93,22,33
56911,1825.63,132.796,61,66
53472,1907,704,45,98
58053,1873.5,2011,84,296
57389,1797.5,1506,48,85
56682,1828,1327.5,41,80
54523,1854.35,850.731,41,54
57006,1892.95,703.941,39,63
53626,1796.5,580,36,47
56657,1889.19,560.772,31,35
52973,1842.96,558.436,25,36
52078,1840.79,410.656,21,26
52652,1796,407,21,31
50995,1823.42,236.94,24,33
56911,1825.07,131,61,67
53472,1906,697,45,97
58053,1873.63,1995.58,88,302
57389,1797.58,1490.04,50,87
56682,1828.81,1314.49,47,84
54523,1853.81,842.462,37,54
57006,1893.39,697.336,38,62
53626,1797.91,574.763,41,48
56657,1892.55,554.73,24,33
52973,1842.52,552.915,24,35
52078,1840.88,405.508,21,26
52652,1794.3,401.6,35,36
50995,1823.14,233.48,23,32
56911,1824.79,128.545,61,66
53472,1906,691,45,96
58053,1873.55,1978.07,89,301
57389,1804.36,1473.3,64,88
56682,1828.71,1300.03,46,81
54523,1853.06,835.648,37,54
57006,1892.18,691.429,37,62
53626,1797.7,568.6,41,48
56657,1888.8,549.6,35,36
52973,1842.37,546.946,24,35
52078,1840.37,401.094,20,26
52652,1795.4,396.933,26,33
50995,1823.01,230.341,23,33
56911,1824.57,125.986,62,67
53472,1905,684,45,95
58053,1873.27,1959.04,89,295
57389,1797.65,1456.45,51,84
56682,1829.41,1286.61,46,82
54523,1853.33,827.454,39,54
57006,1891.77,684.93,36,61
53626,1797.3,561.1,38,47
56657,1891.64,543.689,26,33
52973,1842.16,540.956,24,35
52078,1839,396,15,21
52652,1794.96,391.841,29,33
50995,1822.66,227.15,26,33
53472,1905,678,45,94
58053,1872.94,1941.57,89,294
57389,1797.05,1438.98,49,81
56682,1830.04,1272.49,51,82
54523,1853.49,819.602,40,53
57006,1891.53,678.053,36,61
53626,1797.68,553.619,36,44
56657,1890.82,537.946,27,33
52973,1841.5,535,20,33
52078,1839.22,390.893,19,25
52652,1795,387,21,29
50995,1821.85,223.412,25,34
53472,1905,671,45,93
58053,1872.6,1924.02,89,289
57389,1797,1423.5,45,80
56682,1831.4,1261.5,54,84
54523,1852.62,813.781,42,56
57006,1891.57,672.707,38,60
53626,1797,548,37,45
56657,1890.71,533.079,25,33
52973,1841.46,529.808,28,36
52078,1838.79,387.656,20,26
52652,1794.87,384.028,31,37
50995,1821.66,220.427,23,32
53472,1904,665,45,92
58053,1872.39,1905.77,108,290
57389,1797.12,1405.93,47,81
56682,1830.75,1248.34,52,81
54523,1851.76,806.047,43,55
57006,1892.03,665.68,39,60
53626,1796.72,542.066,38,45
56657,1889.85,527.681,25,32
52973,1841.05,523.15,33,35
52078,1838.58,382.615,20,26
52652,1795.47,378.118,28,35
50995,1821.54,216.927,24,33
53472,1903,659,45,92
58053,1871.52,1888.32,102,285
57389,1797.21,1391.54,48,78
56682,1829.72,1236.11,48,77
58799,1899.41,988.257,80,234
54523,1851.25,797.295,33,50
57006,1890.87,659.454,39,60
53626,1796.4,536.313,42,46
56657,1887.16,522.362,33,34
52973,1839.5,518.5,35,36
52078,1837.5,378.5,16,20
52652,1795,371.5,21,28
50995,1821.13,213.41,24,32
53472,1903,653,45,92
58053,1871.07,1872.09,99,283
57389,1796.5,1376,44,77
56682,1831.82,1223.51,53,82
58799,1899.09,984.266,79,242
54523,1852.19,790.34,41,54
57006,1893.1,653.8,43,61
53626,1795.6,528.99,32,43
56657,1886.57,517.172,32,34
52973,1838.42,513.264,38,37
52078,1837,374.5,15,22
52652,1794,368,21,29
50995,1820.67,210.1,24,32
53472,1902,647,45,92
58053,1871.59,1855.14,90,279
57389,1798.79,1361.05,46,77
56682,1831.5,1209,40,71
58799,1902.88,975.285,74,238
54523,1853.92,783.429,39,52
57006,1891.68,648.474,39,60
53626,1798.42,523.764,36,45
56657,1890.78,513.248,25,32
52973,1838.55,508.693,40,39
52078,1836.4,368.8,26,24
52652,1796,364,21,29
50995,1820.95,208.35,28,34
53472,1903,642,45,92
58053,1871.17,1838.68,89,276
57389,1799,1345.5,43,74
56682,1833.8,1197.87,50,79
58799,1902.54,969.275,74,242
54523,1851.76,775.67,46,53
57006,1893.3,641.4,54,62
53626,1797.5,517,24,39
56657,1889.85,507.634,25,31
52973,1840.5,502,24,31
52078,1839.24,366.23,20,26
52652,1796,358.5,21,30
50995,1821.51,204.57,22,32
53472,1903,636,45,92
58053,1870.56,1822.11,84,272
57389,1798.5,1331.5,42,77
56682,1832.9,1186.04,47,77
58799,1903.32,963.608,71,246
54523,1852.5,770,42,53
57006,1888.57,635.56,62,64
53626,1797,511.5,25,38
56657,1889.24,502.18,27,31
52973,1841.44,497.144,28,35
52078,1838.83,361.733,18,23
52652,1796.05,355.35,29,35
50995,1821.19,202.135,24,34
53472,1902,630,45,92
58053,1870.15,1805.58,81,268
57389,1798.47,1315.36,46,76
56682,1832.47,1173.56,40,74
58799,1902.64,955.094,72,243
54523,1852.69,761.718,37,50
57006,1888.1,630.2,56,61
53626,1797,505,25,39
56657,1889.29,497.079,26,31
52973,1841.5,491.5,20,30
52078,1835.82,355.945,26,25
52652,1795.5,349.5,20,30
50995,1820.87,197.945,23,32
53472,1902,624,45,92
58053,1870.34,1790.52,82,268
57389,1798.79,1301.62,47,76
56682,1833.52,1161.81,44,75
58799,1900.73,944.382,75,238
54523,1851.08,755.172,41,52
57006,1888.6,624.44,52,60
53626,1795.63,498.165,38,41
56657,1888.36,492.189,27,32
52973,1841.72,485.797,26,33
52078,1838.8,353.213,18,24
52652,1794.93,344.257,23,30
50995,1819.3,195.1,30,33
53472,1902,618,45,92
58053,1870,1773.5,77,262
57389,1798.13,1286.11,45,73
56682,1834.36,1148.79,50,75
58799,1900.98,936.286,73,238
54523,1850.47,746.297,30,47
57006,1887.15,618.723,48,60
53626,1796.52,492.395,36,41
56657,1886,487,31,33
52973,1841.62,480.23,26,33
52078,1838.12,349.234,19,25
52652,1794.5,340.5,20,28
50995,1819.17,191.931,27,33
53472,1902,612,45,92
58053,1870,1757,77,257
57389,1798.63,1272.72,49,73
56682,1833,1137,39,67
58799,1900.77,932.222,73,244
54523,1851.3,741.1,40,51
57006,1888.48,612.473,36,54
56657,1886.87,481.827,27,31
53626,1796,487,23,37
52973,1841.12,475.029,27,33
52078,1837.29,344.538,19,24
52652,1794.12,334.471,27,30
50995,1817.7,188.4,29,32
53472,1902,606,45,92
58053,1870.63,1742.01,82,257
57389,1798.37,1258.38,44,72
56682,1833.21,1126.54,41,68
58799,1900.57,928.26,74,252
54523,1850.95,734.65,39,52
57006,1888.25,606.907,33,55
56657,1886.77,477.173,25,31
53626,1796.7,483.517,37,44
52973,1840.91,470.111,25,33
52078,1836.69,340.685,20,24
52652,1794.5,331,20,27
50995,1819.14,185.311,23,31
53472,1902,600,45,92
58053,1870.32,1726.02,81,255
57389,1797.5,1244.5,40,70
56682,1834.5,1115,44,71
58799,1900.46,908.03,70,225
54523,1850.92,726.498,39,48
57006,1889,600.5,39,56
56657,1884.1,472.3,29,32
53626,1796.8,478.302,37,44
52973,1840.49,464.458,28,33
52078,1836.62,337.029,20,25
52652,1792.6,325.3,32,32
50995,1818.55,181.931,22,33
53472,1901,594,45,92
58053,1870.14,1711,81,253
57389,1796.97,1230.66,47,71
56682,1833.5,1103,36,65
58799,1900.29,901.711,72,227
54523,1849.64,719.489,42,50
57006,1887.63,594.673,37,55
56657,1882.97,467.338,21,30
53626,1795.34,469.371,36,40
52973,1840.05,459.15,29,33
52078,1835.84,332.433,18,24
52652,1793.5,320.5,20,26
50995,1818.07,178.989,22,31
53472,1900,588,45,92
58053,1870.04,1695.99,81,251
57389,1796.45,1217.11,43,71
56682,1833,1091.5,37,64
58799,1899.28,892.201,71,223
54523,1850.07,713.706,38,50
57006,1890.2,589.007,41,57
56657,1884.1,462.2,23,31
53626,1796.4,466.3,38,43
52973,1839.84,454.885,23,31
52078,1835.79,329.048,20,25
52652,1791.09,317.008,33,33
50995,1818.34,176.401,22,32
53472,1900,582,45,92
58053,1869.9,1679.04,94,247
57389,1796,1203.5,39,68
56682,1833.81,1080.67,40,67
58799,1898.54,881.235,70,215
54523,1850.41,706.143,34,49
57006,1889.09,583.508,37,54
56657,1883.82,457.718,23,30
53626,1796.44,460.91,38,42
52973,1840.03,449.421,23,32
52078,1835.47,324.618,18,24
52652,1792.83,311.906,28,31
50995,1816.3,173.6,29,32
53472,1900,576,45,92
58053,1869.01,1665.61,93,249
57389,1796,1188.5,39,66
56682,1834,1069.5,35,64
58799,1895.86,872.117,63,211
54523,1849.69,698.303,29,44
